track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
32,2949,94200,Car,-14.147218,-33.507187,1.986524,1.430677,0.624149,4.7,2.1
32,2951,94300,Car,-13.973031,-33.381752,1.762167,1.269093,0.624148,4.7,2.1
32,2953,94400,Car,-13.854417,-33.323387,1.665558,1.166968,0.61116,4.7,2.1
32,2955,94500,Car,-13.432617,-33.03056,1.819691,1.269148,0.609014,4.7,2.1
32,2957,94600,Car,-12.965788,-32.693874,2.073267,1.457642,0.61278,4.7,2.1
32,2959,94700,Car,-12.540348,-32.39497,2.165719,1.520866,0.612231,4.7,2.1
32,2961,94800,Car,-11.958288,-31.965889,2.487954,1.769261,0.618157,4.7,2.1
32,2963,94900,Car,-11.505395,-31.625479,2.790637,2.006696,0.623418,4.7,2.1
32,2965,95000,Car,-10.787408,-31.09189,3.115804,2.262986,0.628155,4.7,2.1
32,2967,95100,Car,-10.300262,-30.724602,3.310475,2.423335,0.631894,4.7,2.1
32,2969,95200,Car,-9.741487,-30.305191,3.45232,2.543638,0.634994,4.7,2.1
32,2971,95300,Car,-8.907682,-29.690088,3.664288,2.70553,0.636004,4.7,2.1
32,2973,95400,Car,-8.313132,-29.240557,3.663718,2.721158,0.638833,4.7,2.1
32,2975,95500,Car,-8.104661,-29.079802,3.547526,2.644387,0.640562,4.7,2.1
32,2977,95600,Car,-7.557883,-28.66851,3.469709,2.595747,0.642295,4.7,2.1
32,2979,95700,Car,-7.260947,-28.445185,3.328443,2.495039,0.643253,4.7,2.1
32,2981,95800,Car,-6.812033,-28.104162,3.253385,2.448812,0.645225,4.7,2.1
32,2983,95900,Car,-6.042926,-27.524271,3.328269,2.512578,0.646643,4.7,2.1
32,2985,96000,Car,-5.649502,-27.220074,3.189582,2.420748,0.649208,4.7,2.1
32,2987,96100,Car,-5.232022,-26.896751,2.96448,2.263551,0.652122,4.7,2.1
32,2989,96200,Car,-4.946874,-26.675524,2.834967,2.173569,0.654104,4.7,2.1
32,2991,96300,Car,-4.354424,-26.240416,2.859644,2.175957,0.650453,4.7,2.1
32,2993,96400,Car,-3.795159,-25.843433,2.961724,2.221095,0.643458,4.7,2.1
32,2995,96500,Car,-3.201646,-25.398294,2.97173,2.228976,0.643539,4.7,2.1
32,2997,96600,Car,-2.482538,-24.897594,3.121787,2.29803,0.634563,4.7,2.1
32,2999,96700,Car,-2.074258,-24.627626,3.249893,2.353413,0.626751,4.7,2.1
32,3001,96800,Car,-1.580778,-24.292913,3.349949,2.392279,0.620142,4.7,2.1
32,3003,96900,Car,-0.884008,-23.812387,3.426254,2.415417,0.614056,4.7,2.1
32,3005,97000,Car,-0.324323,-23.428055,3.450184,2.409239,0.609579,4.7,2.1
32,3007,97100,Car,0.371608,-22.943813,3.500702,2.429762,0.606741,4.7,2.1
32,3009,97200,Car,0.900609,-22.582817,3.474476,2.393662,0.603256,4.7,2.1
32,3011,97300,Car,1.659329,-22.07258,3.454373,2.350268,0.597433,4.7,2.1
32,3013,97400,Car,2.213468,-21.702984,3.589375,2.423341,0.593848,4.7,2.1
32,3015,97500,Car,3.064967,-21.132292,3.794585,2.542245,0.590284,4.7,2.1
32,3017,97600,Car,3.810015,-20.632607,3.986136,2.658931,0.588264,4.7,2.1
32,3019,97700,Car,4.617208,-20.096081,4.071555,2.699564,0.585481,4.7,2.1
32,3021,97800,Car,5.696515,-19.391275,4.595829,3.022932,0.581808,4.7,2.1
32,3023,97900,Car,6.918505,-18.600489,5.076536,3.30938,0.577708,4.7,2.1
32,3025,98000,Car,7.833251,-18.011547,5.479096,3.552444,0.575224,4.7,2.1
32,3027,98100,Car,9.085668,-17.204123,5.858564,3.777929,0.57275,4.7,2.1
32,3029,98200,Car,10.092577,-16.555367,6.069729,3.90109,0.571235,4.7,2.1
32,3031,98300,Car,11.334377,-15.759144,6.30848,4.038268,0.569408,4.7,2.1
32,3033,98400,Car,12.276027,-15.153745,6.357291,4.061011,0.568458,4.7,2.1
32,3035,98500,Car,12.78844,-14.821603,6.309278,4.02937,0.568349,4.7,2.1
32,3037,98600,Car,13.706775,-14.207946,6.527497,4.19498,0.5712,4.7,2.1
32,3039,98700,Car,15.116199,-13.266253,6.840677,4.433274,0.575021,4.7,2.1
32,3041,98800,Car,16.267979,-12.484705,7.019229,4.590708,0.579195,4.7,2.1
32,3043,98900,Car,17.697973,-11.549534,7.243362,4.736678,0.579136,4.7,2.1
32,3045,99000,Car,18.765005,-10.813334,7.244584,4.781924,0.583421,4.7,2.1
32,3047,99100,Car,19.765694,-10.118813,6.623161,4.415576,0.588017,4.7,2.1
32,3049,99200,Car,20.137276,-9.849485,6.05568,4.06827,0.591555,4.7,2.1
32,3051,99300,Car,20.90391,-9.319273,5.527073,3.741007,0.59502,4.7,2.1
32,3053,99400,Car,21.645678,-8.805278,5.264572,3.58798,0.598224,4.7,2.1
32,3055,99500,Car,22.689419,-8.092143,5.185952,3.549736,0.600241,4.7,2.1
32,3057,99600,Car,22.89946,-7.937764,4.375328,3.018558,0.603918,4.7,2.1
32,3059,99700,Car,23.755102,-7.345384,4.208836,2.921429,0.606767,4.7,2.1
32,3061,99800,Car,24.30703,-6.961256,4.097841,2.856677,0.608789,4.7,2.1
32,3063,99900,Car,25.107174,-6.401252,3.931348,2.759548,0.612023,4.7,2.1
32,3065,100000,Car,25.748526,-5.949422,3.792605,2.678607,0.614922,4.7,2.1
32,3067,100100,Car,26.487621,-5.425032,3.626112,2.581479,0.618677,4.7,2.1
33,1604,26900,Car,-48.295944,-59.711517,0,0,0.785398,4.7,2.1
33,1605,27000,Car,-48.295944,-59.711517,0,0,0.70914,4.7,2.1
33,1607,27100,Car,-47.448101,-59.058041,0.265131,0.20435,0.656651,4.7,2.1
33,1609,27200,Car,-46.530602,-58.350864,4.190194,3.229639,0.656657,4.7,2.1
33,1611,27300,Car,-45.739235,-57.740921,4.053392,3.124152,0.656649,4.7,2.1
33,1613,27400,Car,-45.099213,-57.24762,3.896744,3.003422,0.65665,4.7,2.1
33,1615,27500,Car,-44.438435,-56.738319,5.255356,4.050588,0.656652,4.7,2.1
33,1617,27600,Car,-43.319923,-55.876225,5.833395,4.49611,0.656652,4.7,2.1
33,1619,27700,Car,-43.048534,-55.667053,5.052941,3.894563,0.65665,4.7,2.1
33,1621,27800,Car,-42.354465,-55.132099,4.375451,3.372384,0.65665,4.7,2.1
33,1623,27900,Car,-41.947964,-54.818783,3.932753,3.031178,0.656651,4.7,2.1
33,1625,28000,Car,-41.389046,-54.387993,3.651908,2.814722,0.656652,4.7,2.1
33,1627,28100,Car,-40.556305,-53.746155,3.506631,2.702748,0.656651,4.7,2.1
33,1629,28200,Car,-40.045113,-53.35215,3.085554,2.378201,0.656651,4.7,2.1
33,1631,28300,Car,-39.696499,-53.083458,2.344434,1.806981,0.656652,4.7,2.1
33,1633,28400,Car,-39.197552,-52.698891,2.182632,1.682273,0.656652,4.7,2.1
33,1635,28500,Car,-38.774853,-52.373093,2.239096,1.725793,0.656652,4.7,2.1
33,1637,28600,Car,-38.251015,-51.969341,2.311815,1.781842,0.656652,4.7,2.1
33,1639,28700,Car,-37.738857,-51.574593,2.107324,1.624231,0.656652,4.7,2.1
33,1641,28800,Car,-37.218288,-51.173363,2.18995,1.687916,0.656653,4.7,2.1
33,1643,28900,Car,-36.800468,-50.851326,2.375824,1.831179,0.656653,4.7,2.1
33,1645,29000,Car,-36.156536,-50.355007,2.487664,1.917382,0.656653,4.7,2.1
33,1647,29100,Car,-35.512421,-49.858555,2.36599,1.823602,0.656653,4.7,2.1
33,1649,29200,Car,-35.167568,-49.599648,2.23825,1.716518,0.654231,4.7,2.1
33,1651,29300,Car,-34.660362,-49.210896,2.125358,1.628263,0.653733,4.7,2.1
33,1653,29400,Car,-34.416264,-49.035919,1.929988,1.463941,0.648934,4.7,2.1
33,1655,29500,Car,-34.254467,-48.923859,1.842687,1.383386,0.643977,4.7,2.1
33,1657,29600,Car,-33.91626,-48.680229,1.70867,1.265133,0.637342,4.7,2.1
33,1659,29700,Car,-33.593609,-48.450603,1.41887,1.029571,0.627719,4.7,2.1
33,1661,29800,Car,-33.336868,-48.268574,1.271821,0.907425,0.619719,4.7,2.1
33,1663,29900,Car,-33.061066,-48.073971,1.114647,0.778943,0.609937,4.7,2.1
33,1665,30000,Car,-32.840775,-47.9188,0.994372,0.682324,0.601395,4.7,2.1
33,1667,30100,Car,-32.670677,-47.794151,1.015847,0.698388,0.602283,4.7,2.1
33,1669,30200,Car,-32.371696,-47.578571,1.023627,0.701889,0.601056,4.7,2.1
33,1671,30300,Car,-32.122902,-47.395607,1.099801,0.760922,0.60525,4.7,2.1
33,1673,30400,Car,-31.828737,-47.180248,1.178274,0.821858,0.609053,4.7,2.1
33,1675,30500,Car,-31.564423,-46.997326,1.098655,0.755529,0.602413,4.7,2.1
33,1677,30600,Car,-31.21953,-46.743389,1.181917,0.823255,0.608401,4.7,2.1
33,1679,30700,Car,-30.993031,-46.572376,1.289111,0.910611,0.614999,4.7,2.1
33,1681,30800,Car,-30.642099,-46.314079,1.371626,0.97732,0.619084,4.7,2.1
33,1683,30900,Car,-30.283808,-46.049362,1.340348,0.963239,0.623132,4.7,2.1
33,1685,31000,Car,-29.886915,-45.764488,1.309079,0.938657,0.622068,4.7,2.1
33,1687,31100,Car,-29.627531,-45.578667,1.288233,0.922269,0.621329,4.7,2.1
33,1689,31200,Car,-29.460932,-45.445072,1.222831,0.889189,0.62872,4.7,2.1
33,1691,31300,Car,-29.289843,-45.316246,1.263197,0.923481,0.631273,4.7,2.1
33,1693,31400,Car,-28.985916,-45.091984,1.302718,0.955568,0.632869,4.7,2.1
33,1695,31500,Car,-28.764044,-44.928593,1.35268,0.993777,0.633619,4.7,2.1
33,1697,31600,Car,-28.449568,-44.697613,1.402378,1.031419,0.634143,4.7,2.1
33,1699,31700,Car,-28.122133,-44.456581,1.40397,1.034188,0.634881,4.7,2.1
33,1701,31800,Car,-27.844875,-44.253277,1.401128,1.03222,0.634939,4.7,2.1
33,1703,31900,Car,-27.695225,-44.144279,1.413061,1.040064,0.634504,4.7,2.1
33,1705,32000,Car,-27.398634,-43.927284,1.431939,1.053269,0.634192,4.7,2.1
33,1707,32100,Car,-27.195469,-43.779121,1.449969,1.065411,0.63369,4.7,2.1
33,1709,32200,Car,-26.944866,-43.59613,1.466029,1.076185,0.633235,4.7,2.1
33,1711,32300,Car,-26.601608,-43.344082,1.474914,1.083206,0.633455,4.7,2.1
33,1713,32400,Car,-26.327374,-43.14407,1.457945,1.069534,0.632916,4.7,2.1
33,1715,32500,Car,-26.192865,-43.046436,1.446601,1.060077,0.632405,4.7,2.1
33,1717,32600,Car,-25.910887,-42.840618,1.440486,1.054693,0.631997,4.7,2.1
33,1719,32700,Car,-25.632572,-42.637535,1.313532,0.960864,0.631563,4.7,2.1
33,1721,32800,Car,-25.452515,-42.50621,1.255234,0.917634,0.63126,4.7,2.1
33,1723,32900,Car,-25.162739,-42.294403,1.231901,0.900332,0.631131,4.7,2.1
33,1725,33000,Car,-24.950724,-42.139729,1.176616,0.859439,0.63086,4.7,2.1
33,1727,33100,Car,-24.829931,-42.051548,1.169239,0.853874,0.630762,4.7,2.1
33,1729,33200,Car,-24.638971,-41.913551,1.098109,0.799969,0.629597,4.7,2.1
33,1731,33300,Car,-24.548367,-41.849541,1.010845,0.733593,0.627781,4.7,2.1
33,1733,33400,Car,-24.406822,-41.74913,0.902069,0.650934,0.625077,4.7,2.1
33,1735,33500,Car,-24.203651,-41.602753,0.84723,0.609622,0.623725,4.7,2.1
33,1737,33600,Car,-24.13739,-41.558258,0.689531,0.491163,0.618943,4.7,2.1
33,1739,33700,Car,-24.117008,-41.545849,0.604024,0.426628,0.614948,4.7,2.1
33,1741,33800,Car,-24.020096,-41.478809,0.518276,0.361706,0.609317,4.7,2.1
33,1743,33900,Car,-23.947418,-41.428207,0.481648,0.333702,0.605901,4.7,2.1
33,1745,34000,Car,-23.848948,-41.359177,0.455814,0.313814,0.602945,4.7,2.1
33,1747,34100,Car,-23.752491,-41.29343,0.381562,0.257739,0.594081,4.7,2.1
33,1749,34200,Car,-23.641994,-41.215908,0.365061,0.245457,0.591943,4.7,2.1
33,1751,34300,Car,-23.558508,-41.155922,0.39463,0.267747,0.596135,4.7,2.1
33,1753,34400,Car,-23.42997,-41.065033,0.410317,0.279457,0.597912,4.7,2.1
33,1755,34500,Car,-23.290451,-40.965851,0.40039,0.274309,0.600658,4.7,2.1
33,1757,34600,Car,-23.183321,-40.889034,0.423304,0.292554,0.604742,4.7,2.1
33,1759,34700,Car,-23.102182,-40.833141,0.393128,0.270143,0.602059,4.7,2.1
33,1761,34800,Car,-23.041918,-40.789539,0.346534,0.23909,0.603946,4.7,2.1
33,1763,34900,Car,-23.049229,-40.793358,0.282133,0.195515,0.606006,4.7,2.1
33,1765,35000,Car,-23.046495,-40.790653,0.185282,0.128517,0.606439,4.7,2.1
33,1767,35100,Car,-23.066181,-40.803726,0.102546,0.071367,0.608005,4.7,2.1
33,1769,35200,Car,-23.083519,-40.815315,0.020426,0.014396,0.613916,4.7,2.1
33,1771,35300,Car,-23.086084,-40.817123,-0.036571,-0.025785,-2.527485,4.7,2.1
33,1773,35400,Car,-23.121212,-40.84116,-0.117808,-0.082218,-2.532279,4.7,2.1
33,1775,35500,Car,-23.137211,-40.851933,-0.150418,-0.10465,-2.533738,4.7,2.1
33,1777,35600,Car,-23.160919,-40.868126,-0.1943,-0.135153,-2.533835,4.7,2.1
33,1779,35700,Car,-23.165516,-40.871048,-0.202053,-0.140407,-2.534297,4.7,2.1
33,1781,35800,Car,-23.171219,-40.874752,-0.205319,-0.142592,-2.534574,4.7,2.1
33,1783,35900,Car,-23.2267,-40.913334,-0.262122,-0.182406,-2.533636,4.7,2.1
33,1785,36000,Car,-23.228348,-40.914192,-0.246765,-0.171606,-2.533945,4.7,2.1
33,1787,36100,Car,-23.204374,-40.897255,-0.207485,-0.144075,-2.534643,4.7,2.1
33,1789,36200,Car,-23.189167,-40.886433,-0.17428,-0.120819,-2.535414,4.7,2.1
33,1791,36300,Car,-23.18498,-40.883255,-0.148381,-0.102694,-2.536192,4.7,2.1
33,1793,36400,Car,-23.234522,-40.917587,-0.17854,-0.123836,-2.535172,4.7,2.1
33,1795,36500,Car,-23.272575,-40.943996,-0.198646,-0.137931,-2.534665,4.7,2.1
33,1797,36600,Car,-23.194876,-40.889511,-0.094948,-0.065453,-2.538041,4.7,2.1
33,1799,36700,Car,-23.164589,-40.868198,-0.054223,-0.036949,-2.543436,4.7,2.1
33,1801,36800,Car,-23.148987,-40.857124,-0.02862,-0.019023,-2.554987,4.7,2.1
33,1803,36900,Car,-23.139446,-40.85022,-0.008983,-0.00527,-2.610984,4.7,2.1
33,1805,37000,Car,-23.13146,-40.844433,0.005718,0.005036,0.722061,4.7,2.1
33,1807,37100,Car,-23.129705,-40.842999,0.010967,0.008692,0.670204,4.7,2.1
33,1809,37200,Car,-23.121372,-40.836964,0.022399,0.016723,0.641323,4.7,2.1
33,1811,37300,Car,-23.116997,-40.833748,0.027811,0.020562,0.636662,4.7,2.1
33,1813,37400,Car,-23.113922,-40.831417,0.03079,0.022687,0.635009,4.7,2.1
33,1815,37500,Car,-23.110214,-40.828571,0.032912,0.024203,0.634072,4.7,2.1
33,1817,37600,Car,-23.108717,-40.827316,0.031805,0.02345,0.635328,4.7,2.1
33,1819,37700,Car,-23.101782,-40.822224,0.036726,0.026901,0.632192,4.7,2.1
33,1821,37800,Car,-23.101706,-40.821957,0.033263,0.024495,0.634737,4.7,2.1
33,1823,37900,Car,-23.102644,-40.822411,0.027635,0.020517,0.638639,4.7,2.1
33,1825,38000,Car,-23.104906,-40.823856,0.021993,0.016547,0.64502,4.7,2.1
33,1827,38100,Car,-23.105385,-40.823971,0.017605,0.013464,0.652894,4.7,2.1
33,1829,38200,Car,-23.106396,-40.82449,0.013421,0.010531,0.665342,4.7,2.1
33,1831,38300,Car,-23.103659,-40.822346,0.013871,0.010844,0.663536,4.7,2.1
33,1833,38400,Car,-23.105267,-40.823277,0.009685,0.007917,0.685298,4.7,2.1
33,1835,38500,Car,-23.106798,-40.824215,0.006623,0.0058,0.719228,4.7,2.1
33,1837,38600,Car,-23.107679,-40.824661,0.004107,0.004058,0.77945,4.7,2.1
33,1839,38700,Car,-23.108078,-40.824696,0.001916,0.002538,0.924094,4.7,2.1
33,1841,38800,Car,-23.108372,-40.824699,0.000442,0.001513,0.719228,4.7,2.1
33,1843,38900,Car,-23.108404,-40.824478,-0.000585,0.000801,0.77945,4.7,2.1
33,1845,39000,Car,-23.108721,-40.824459,-0.001703,2.2E-05,0.924094,4.7,2.1
33,1847,39100,Car,-23.10857,-40.824234,-0.001791,-4E-05,0.719228,4.7,2.1
33,1849,39200,Car,-23.108381,-40.823864,-0.001974,-0.000169,0.77945,4.7,2.1
33,1851,39300,Car,-23.107943,-40.823322,-0.001755,-0.00012,0.924094,4.7,2.1
33,1853,39400,Car,-23.10733,-40.822746,-0.001157,0.000249,0.719228,4.7,2.1
33,1855,39500,Car,-23.107687,-40.82275,-0.001809,-0.000225,0.77945,4.7,2.1
33,1857,39600,Car,-23.106905,-40.822025,-0.001039,0.000268,0.924094,4.7,2.1
33,1859,39700,Car,-23.106001,-40.821236,-0.000127,0.000803,0.719228,4.7,2.1
33,1861,39800,Car,-23.105238,-40.820583,0.000655,0.00133,0.77945,4.7,2.1
33,1863,39900,Car,-23.104502,-40.81987,0.001279,0.001773,0.719228,4.7,2.1
33,1865,40000,Car,-23.103813,-40.819202,0.00185,0.002204,0.77945,4.7,2.1
33,1867,40100,Car,-23.103374,-40.818687,0.001902,0.00222,0.924094,4.7,2.1
33,1869,40200,Car,-23.102613,-40.817963,0.002446,0.002636,0.822838,4.7,2.1
33,1871,40300,Car,-23.10206,-40.817425,0.002865,0.002994,0.807348,4.7,2.1
33,1873,40400,Car,-23.101488,-40.816845,0.003195,0.003286,0.799354,4.7,2.1
33,1875,40500,Car,-23.100742,-40.816071,0.003484,0.003545,0.794003,4.7,2.1
33,1877,40600,Car,-23.100142,-40.815437,0.003649,0.003708,0.793405,4.7,2.1
33,1879,40700,Car,-23.09939,-40.814678,0.003842,0.003859,0.787702,4.7,2.1
33,1881,40800,Car,-23.098806,-40.814053,0.003918,0.003952,0.789686,4.7,2.1
33,1883,40900,Car,-23.098215,-40.813408,0.003712,0.003765,0.792572,4.7,2.1
33,1885,41000,Car,-23.09794,-40.81308,0.003522,0.003612,0.798006,4.7,2.1
33,1887,41100,Car,-23.097393,-40.812481,0.003412,0.00353,0.802323,4.7,2.1
33,1889,41200,Car,-23.096947,-40.811977,0.00331,0.003462,0.807884,4.7,2.1
33,1891,41300,Car,-23.096279,-40.811279,0.00336,0.003504,0.806301,4.7,2.1
33,1893,41400,Car,-23.09584,-40.81078,0.003259,0.003438,0.812201,4.7,2.1
33,1895,41500,Car,-23.095394,-40.810272,0.003042,0.00325,0.818512,4.7,2.1
33,1897,41600,Car,-23.095095,-40.809925,0.002914,0.003146,0.823756,4.7,2.1
33,1899,41700,Car,-23.094563,-40.809334,0.002839,0.003092,0.827997,4.7,2.1
33,1901,41800,Car,-23.094103,-40.808823,0.002805,0.003074,0.83115,4.7,2.1
33,1903,41900,Car,-23.093546,-40.808208,0.002782,0.003058,0.832657,4.7,2.1
33,1905,42000,Car,-23.093073,-40.807682,0.002776,0.003067,0.835204,4.7,2.1
33,1907,42100,Car,-23.092728,-40.807301,0.002847,0.003149,0.835733,4.7,2.1
33,1909,42200,Car,-23.092297,-40.806828,0.002905,0.003215,0.836071,4.7,2.1
33,1911,42300,Car,-23.091677,-40.806149,0.002953,0.00327,0.836304,4.7,2.1
33,1913,42400,Car,-23.091156,-40.805576,0.002992,0.003311,0.83601,4.7,2.1
33,1915,42500,Car,-23.090557,-40.804913,0.003,0.003327,0.837109,4.7,2.1
33,1917,42600,Car,-23.090036,-40.804344,0.003031,0.003355,0.835951,4.7,2.1
33,1919,42700,Car,-23.08968,-40.803959,0.003101,0.003423,0.834787,4.7,2.1
33,1921,42800,Car,-23.089241,-40.803486,0.003144,0.003463,0.833706,4.7,2.1
33,1923,42900,Car,-23.08861,-40.802795,0.003168,0.003485,0.832946,4.7,2.1
33,1925,43000,Car,-23.088091,-40.802231,0.003172,0.003481,0.831804,4.7,2.1
33,1927,43100,Car,-23.087454,-40.801533,0.003193,0.003505,0.831922,4.7,2.1
33,1929,43200,Car,-23.086946,-40.800983,0.003179,0.003483,0.831,4.7,2.1
33,1931,43300,Car,-23.086409,-40.800396,0.002954,0.003232,0.830282,4.7,2.1
33,1933,43400,Car,-23.086103,-40.800068,0.002839,0.0031,0.829357,4.7,2.1
33,1935,43500,Car,-23.085571,-40.799488,0.002773,0.003025,0.828842,4.7,2.1
33,1937,43600,Car,-23.08511,-40.798985,0.00275,0.002998,0.828524,4.7,2.1
33,1939,43700,Car,-23.084562,-40.798389,0.00272,0.002964,0.828243,4.7,2.1
33,1941,43800,Car,-23.084082,-40.797867,0.002729,0.002971,0.827871,4.7,2.1
33,1943,43900,Car,-23.083586,-40.797325,0.002647,0.002881,0.827678,4.7,2.1
33,1945,44000,Car,-23.083052,-40.796741,0.002625,0.002858,0.827873,4.7,2.1
33,1947,44100,Car,-23.082493,-40.796131,0.00242,0.002634,0.827875,4.7,2.1
33,1949,44200,Car,-23.082018,-40.795612,0.002364,0.002575,0.82804,4.7,2.1
33,1951,44300,Car,-23.081474,-40.795021,0.002303,0.002507,0.827836,4.7,2.1
33,1953,44400,Car,-23.08111,-40.794621,0.002242,0.002444,0.828446,4.7,2.1
33,1955,44500,Car,-23.080595,-40.79406,0.002178,0.002374,0.828348,4.7,2.1
33,1957,44600,Car,-23.080256,-40.793686,0.002201,0.002401,0.828837,4.7,2.1
33,1959,44700,Car,-23.07972,-40.793098,0.002269,0.002478,0.829273,4.7,2.1
33,1961,44800,Car,-23.079233,-40.792568,0.002373,0.00259,0.829122,4.7,2.1
33,1963,44900,Car,-23.07876,-40.792053,0.002355,0.002571,0.829144,4.7,2.1
33,1965,45000,Car,-23.078234,-40.791477,0.002492,0.002721,0.829307,4.7,2.1
33,1967,45100,Car,-23.077646,-40.790836,0.002498,0.002729,0.829649,4.7,2.1
33,1969,45200,Car,-23.077265,-40.790421,0.002558,0.002794,0.829409,4.7,2.1
33,1971,45300,Car,-23.076689,-40.789791,0.002647,0.002892,0.829489,4.7,2.1
33,1973,45400,Car,-23.07618,-40.789234,0.002746,0.003001,0.829683,4.7,2.1
33,1975,45500,Car,-23.075628,-40.788631,0.002775,0.003033,0.82974,4.7,2.1
33,1977,45600,Car,-23.075092,-40.788048,0.002881,0.003147,0.82948,4.7,2.1
33,1979,45700,Car,-23.074556,-40.78746,0.002866,0.003131,0.829511,4.7,2.1
33,1981,45800,Car,-23.074181,-40.787052,0.002877,0.003142,0.829329,4.7,2.1
33,1983,45900,Car,-23.073597,-40.786415,0.002915,0.003182,0.829227,4.7,2.1
33,1985,46000,Car,-23.073099,-40.785873,0.002952,0.003223,0.829347,4.7,2.1
33,1987,46100,Car,-23.072506,-40.785225,0.002985,0.00326,0.829351,4.7,2.1
33,1989,46200,Car,-23.071995,-40.784668,0.003024,0.003302,0.829256,4.7,2.1
33,1991,46300,Car,-23.071442,-40.784061,0.002877,0.003142,0.829407,4.7,2.1
33,1993,46400,Car,-23.071115,-40.783707,0.002813,0.00307,0.829111,4.7,2.1
33,1995,46500,Car,-23.070568,-40.783112,0.002797,0.003053,0.829133,4.7,2.1
33,1997,46600,Car,-23.070095,-40.782593,0.002807,0.003065,0.829349,4.7,2.1
33,1999,46700,Car,-23.069532,-40.781979,0.002809,0.003067,0.829359,4.7,2.1
33,2001,46800,Car,-23.069038,-40.781437,0.002841,0.003102,0.829324,4.7,2.1
33,2003,46900,Car,-23.068535,-40.780888,0.002769,0.003024,0.829308,4.7,2.1
33,2005,47000,Car,-23.068176,-40.780495,0.002753,0.003008,0.8295,4.7,2.1
33,2007,47100,Car,-23.067608,-40.779877,0.002769,0.003024,0.82943,4.7,2.1
33,2009,47200,Car,-23.06712,-40.779343,0.002802,0.003061,0.82956,4.7,2.1
33,2011,47300,Car,-23.066559,-40.778728,0.002804,0.003063,0.829589,4.7,2.1
33,2013,47400,Car,-23.066051,-40.778175,0.002852,0.003114,0.829308,4.7,2.1
33,2015,47500,Car,-23.065689,-40.777779,0.002949,0.00322,0.829297,4.7,2.1
33,2017,47600,Car,-23.065247,-40.777298,0.003022,0.003301,0.829462,4.7,2.1
33,2019,47700,Car,-23.064611,-40.776604,0.003084,0.003369,0.829401,4.7,2.1
33,2021,47800,Car,-23.064087,-40.776028,0.00312,0.003409,0.82952,4.7,2.1
33,2023,47900,Car,-23.063459,-40.775345,0.003153,0.003444,0.829538,4.7,2.1
33,2025,48000,Car,-23.062939,-40.774776,0.003171,0.003462,0.829288,4.7,2.1
33,2027,48100,Car,-23.062592,-40.774399,0.003222,0.003516,0.828992,4.7,2.1
33,2029,48200,Car,-23.062162,-40.77393,0.003243,0.003539,0.828983,4.7,2.1
33,2031,48300,Car,-23.061741,-40.773468,0.003384,0.003694,0.829134,4.7,2.1
33,2033,48400,Car,-23.061134,-40.772808,0.003476,0.003794,0.829119,4.7,2.1
33,2035,48500,Car,-23.060432,-40.772041,0.003534,0.003857,0.829101,4.7,2.1
33,2037,48600,Car,-23.059738,-40.771282,0.003569,0.003897,0.829266,4.7,2.1
33,2039,48700,Car,-23.059233,-40.770729,0.003232,0.00353,0.829421,4.7,2.1
33,2041,48800,Car,-23.058969,-40.770443,0.00303,0.00331,0.829512,4.7,2.1
33,2043,48900,Car,-23.058456,-40.769882,0.002901,0.003169,0.829574,4.7,2.1
33,2045,49000,Car,-23.058016,-40.769402,0.002824,0.003085,0.829455,4.7,2.1
33,2047,49100,Car,-23.057455,-40.768787,0.002785,0.003041,0.829473,4.7,2.1
33,2049,49200,Car,-23.057001,-40.768295,0.002744,0.002995,0.829176,4.7,2.1
33,2051,49300,Car,-23.056671,-40.767933,0.002793,0.003049,0.829199,4.7,2.1
33,2053,49400,Car,-23.056248,-40.767471,0.002837,0.003096,0.829052,4.7,2.1
33,2055,49500,Car,-23.055637,-40.766808,0.002872,0.003135,0.82915,4.7,2.1
33,2057,49600,Car,-23.055122,-40.766243,0.002907,0.003175,0.829409,4.7,2.1
33,2059,49700,Car,-23.054543,-40.76561,0.002898,0.003165,0.829428,4.7,2.1
33,2061,49800,Car,-23.054022,-40.765041,0.002935,0.003205,0.829426,4.7,2.1
33,2063,49900,Car,-23.053463,-40.764431,0.002781,0.003038,0.829427,4.7,2.1
33,2065,50000,Car,-23.053131,-40.764069,0.002721,0.002971,0.829259,4.7,2.1
33,2067,50100,Car,-23.052584,-40.76347,0.002702,0.002948,0.828976,4.7,2.1
33,2069,50200,Car,-23.052105,-40.762951,0.002716,0.002964,0.829017,4.7,2.1
33,2071,50300,Car,-23.051565,-40.76236,0.002694,0.00294,0.828982,4.7,2.1
33,2073,50400,Car,-23.051069,-40.761818,0.002733,0.002984,0.829252,4.7,2.1
33,2075,50500,Car,-23.050558,-40.761261,0.002677,0.002922,0.829242,4.7,2.1
33,2077,50600,Car,-23.05019,-40.760857,0.002678,0.002925,0.829449,4.7,2.1
33,2079,50700,Car,-23.049622,-40.760235,0.002703,0.002952,0.829422,4.7,2.1
33,2081,50800,Car,-23.049128,-40.759697,0.00275,0.003002,0.829221,4.7,2.1
33,2083,50900,Car,-23.048578,-40.759098,0.002744,0.002996,0.829213,4.7,2.1
33,2085,51000,Car,-23.048063,-40.758537,0.002806,0.003064,0.829287,4.7,2.1
