signal_group_id,timestamp_ms,movement_state
1,55000,PERMISSIVE_MOVEMENT_ALLOWED
1,55100,PERMISSIVE_MOVEMENT_ALLOWED
1,55200,PERMISSIVE_MOVEMENT_ALLOWED
1,55300,PERMISSIVE_MOVEMENT_ALLOWED
1,55400,PERMISSIVE_MOVEMENT_ALLOWED
1,55500,PERMISSIVE_MOVEMENT_ALLOWED
1,55600,PERMISSIVE_MOVEMENT_ALLOWED
1,55700,PERMISSIVE_MOVEMENT_ALLOWED
1,55800,PERMISSIVE_MOVEMENT_ALLOWED
1,55900,PERMISSIVE_MOVEMENT_ALLOWED
1,56000,PERMISSIVE_MOVEMENT_ALLOWED
1,56100,PERMISSIVE_MOVEMENT_ALLOWED
1,56200,PERMISSIVE_MOVEMENT_ALLOWED
1,56300,PERMISSIVE_MOVEMENT_ALLOWED
1,56400,PERMISSIVE_MOVEMENT_ALLOWED
1,56500,PERMISSIVE_MOVEMENT_ALLOWED
1,56600,PERMISSIVE_MOVEMENT_ALLOWED
1,56700,PERMISSIVE_MOVEMENT_ALLOWED
1,56800,PERMISSIVE_MOVEMENT_ALLOWED
1,56900,PERMISSIVE_MOVEMENT_ALLOWED
1,57000,PERMISSIVE_MOVEMENT_ALLOWED
1,57100,PERMISSIVE_MOVEMENT_ALLOWED
1,57200,PERMISSIVE_MOVEMENT_ALLOWED
1,57300,PERMISSIVE_MOVEMENT_ALLOWED
1,57400,PERMISSIVE_MOVEMENT_ALLOWED
1,57500,PERMISSIVE_MOVEMENT_ALLOWED
1,57600,PERMISSIVE_MOVEMENT_ALLOWED
1,57700,PERMISSIVE_MOVEMENT_ALLOWED
1,57800,PERMISSIVE_MOVEMENT_ALLOWED
1,57900,PERMISSIVE_MOVEMENT_ALLOWED
1,58000,PERMISSIVE_MOVEMENT_ALLOWED
1,58100,PERMISSIVE_MOVEMENT_ALLOWED
1,58200,PERMISSIVE_MOVEMENT_ALLOWED
1,58300,PERMISSIVE_MOVEMENT_ALLOWED
1,58400,PERMISSIVE_MOVEMENT_ALLOWED
